name,manufacturer,year,age,kilometerage,engine,transmission,price
Land Rover Discovery,LAND ROVER,2018,7,75825.66344,Diesel,Automatic,34820
Toyota C-Hr,TOYOTA,2023,2,4828.0199999999995,Hybrid,Automatic,34824
Kia Sportage,KIA,2024,1,11265.38,Hybrid,Automatic,34826
Land Rover Range Rover Evoque,LAND ROVER,2023,2,32450.73176,Diesel,Automatic,34827
Audi Q3,AUDI,2023,2,45.06152,Hybrid,Semiautomatic,34827
Audi Q3,AUDI,2023,2,33.79614,Hybrid,Semiautomatic,34828
Audi A4,AUDI,2024,1,5632.69,Petrol,Semiautomatic,34829
Audi A6 Avant,AUDI,2023,2,20626.91078,Hybrid,Semiautomatic,34840
Bmw 3 Series Touring,BMW,2024,1,18837.3247,Petrol,Semiautomatic,34840
Bmw 2 Series,BMW,2024,1,8346.03724,Petrol,Semiautomatic,34843
Mercedes-Benz Glc,MERCEDES-BENZ,2018,7,72824.24434,Petrol,Automatic,34844
Mercedes-Benz S Class,MERCEDES-BENZ,2018,7,49889.54,Diesel,Automatic,34845
Hyundai Santa Fe,HYUNDAI,2023,2,29262.62922,Hybrid,Semiautomatic,34845
Volvo Xc60,VOLVO,2022,3,34871.17912,Diesel,Semiautomatic,34845
Volkswagen Id.4,VOLKSWAGEN,2024,1,899.6210599999999,Electric,Automatic,34850
Audi Q3,AUDI,2021,4,17630.3197,Petrol,Automatic,34850
Audi S3,AUDI,2023,2,16973.70898,Petrol,Semiautomatic,34850
Mercedes-Benz Gle,MERCEDES-BENZ,2020,5,79884.41892,Diesel,Semiautomatic,34850
Audi Q3 Sportback,AUDI,2023,2,13277.055,Petrol,Automatic,34850
Audi Q5,AUDI,2023,2,38278.1519,Diesel,Automatic,34850
Audi Q3,AUDI,2023,2,12874.72,Petrol,Automatic,34850
Mercedes-Benz E-Class,MERCEDES-BENZ,2023,2,25960.26354,Petrol,Automatic,34853
Nissan X-Trail,NISSAN,2024,1,5656.8301,Hybrid,Semiautomatic,34854
Land Rover Range Rover Evoque,LAND ROVER,2022,3,18718.23354,Diesel,Automatic,34862
Land Rover Discovery Sport,LAND ROVER,2022,3,18784.21648,Diesel,Automatic,34864
Jaguar F-Pace,JAGUAR,2021,4,43452.18,Plug_in_hybrid,Automatic,34873
Kia Sportage,KIA,2024,1,16552.0619,Hybrid,Automatic,34879
Audi S3,AUDI,2023,2,6007.66622,Petrol,Semiautomatic,34879
Mercedes-Benz Glb,MERCEDES-BENZ,2023,2,13437.989,Diesel,Automatic,34880
Volvo Xc40,VOLVO,2024,1,10063.20302,Hybrid,Semiautomatic,34880
Volvo Xc40,VOLVO,2023,2,15755.4386,Hybrid,Semiautomatic,34880
Toyota Rav4,TOYOTA,2021,4,11464.93816,Hybrid,Automatic,34880
Audi A4,AUDI,2024,1,2711.7379,Petrol,Semiautomatic,34880
Volkswagen Transporter,VOLKSWAGEN,2023,2,10800.28074,Diesel,Semiautomatic,34881
Skoda Kodiaq,SKODA,2023,2,15214.70036,Diesel,Automatic,34881
Hyundai Tucson,HYUNDAI,2024,1,7885.766,Hybrid,Automatic,34883
Land Rover Discovery Sport,LAND ROVER,2022,3,32872.37884,Diesel,Automatic,34886
Bmw 3 Series Touring,BMW,2024,1,18531.5501,Petrol,Semiautomatic,34887
Audi Q3,AUDI,2023,2,2922.56144,Diesel,Semiautomatic,34888
Audi Q3,AUDI,2023,2,16188.351059999999,Petrol,Semiautomatic,34890
Mercedes-Benz C-Class,MERCEDES-BENZ,2018,7,96558.79066,Petrol,Automatic,34890
Audi A4,AUDI,2018,7,116677.15,Petrol,Automatic,34890
Porsche Cayenne,PORSCHE,2017,8,77843.7758,Hybrid,Automatic,34890
Mercedes-Benz Gls,MERCEDES-BENZ,2018,7,85182.3662,Diesel,Automatic,34890
Mercedes-Benz A-Class,MERCEDES-BENZ,2020,5,100615.9368,Petrol,Automatic,34890
Audi A4 Avant,AUDI,2024,1,9612.58782,Petrol,Semiautomatic,34890
Skoda Kodiaq,SKODA,2023,2,24148.1467,Diesel,Automatic,34890
Audi Q3,AUDI,2024,1,3899.43082,Petrol,Manual,34890
Mercedes-Benz Cla,MERCEDES-BENZ,2024,1,6126.75738,Diesel,Semiautomatic,34890
Volvo Xc40,VOLVO,2023,2,6437.36,Hybrid,Semiautomatic,34895
Tesla Model Y,TESLA,2023,2,23407.8503,Electric,Automatic,34895
Skoda Kodiaq,SKODA,2024,1,7019.94108,Hybrid,Automatic,34895
Mercedes-Benz E-Class Cabriolet,MERCEDES-BENZ,2022,3,28968.12,Diesel,Semiautomatic,34899
Mercedes-Benz C-Class,MERCEDES-BENZ,2016,9,41038.17,Petrol,Automatic,34899
Vauxhall Astra,VAUXHALL,2024,1,6437.36,Electric,Automatic,34900
Vauxhall Astra,VAUXHALL,2024,1,8046.7,Electric,Automatic,34900
Mercedes-Benz Gle,MERCEDES-BENZ,2019,6,42042.39816,Petrol,Automatic,34900
Audi Q3,AUDI,2024,1,8046.7,Petrol,Semiautomatic,34900
Audi Q3,AUDI,2023,2,29409.07916,Petrol,Semiautomatic,34900
Audi A4 Avant,AUDI,2024,1,8683.99864,Petrol,Semiautomatic,34900
Kia Sportage,KIA,2023,2,13735.7169,Hybrid,Automatic,34900
Audi Q3,AUDI,2022,3,45463.855,Petrol,Semiautomatic,34900
Kia Ev6,KIA,2023,2,16062.82254,Electric,Automatic,34900
Mercedes-Benz Eqa,MERCEDES-BENZ,2024,1,2208.01448,Electric,Automatic,34900
Tesla Model Y,TESLA,2022,3,63287.2955,Electric,Automatic,34900
Volvo Xc90,VOLVO,2021,4,90348.3476,Hybrid,Automatic,34900
Suzuki Jimny,SUZUKI,2024,1,123.91918,Petrol,Manual,34900
Audi S3,AUDI,2024,1,12346.85648,Petrol,Semiautomatic,34900
Volkswagen Tiguan,VOLKSWAGEN,2024,1,3020.7311799999998,Diesel,Semiautomatic,34901
Ford Transit,FORD,2024,1,12873.11066,Diesel,Manual,34907
Mercedes-Benz Gla,MERCEDES-BENZ,2024,1,9379.23352,Diesel,Semiautomatic,34910
Kia Ev6,KIA,2024,1,2357.6831,Electric,Automatic,34913
Audi Q5,AUDI,2023,2,23357.960759999998,Diesel,Semiautomatic,34918
Volvo Ex30,VOLVO,2024,1,16.0934,Electric,Automatic,34920
Bmw 8 Series,BMW,2020,5,29211.13034,Petrol,Automatic,34920
Audi S3,AUDI,2024,1,15066.64108,Petrol,Semiautomatic,34920
Lexus Lbx,LEXUS,2024,1,2465.50888,Hybrid,Automatic,34930
Volkswagen Tiguan,VOLKSWAGEN,2024,1,1609.34,Hybrid,Semiautomatic,34933
Land Rover Range Rover Sport,LAND ROVER,2020,5,82076.34,Diesel,Automatic,34935
Audi Q3,AUDI,2024,1,6437.36,Petrol,Semiautomatic,34938
Audi Q3,AUDI,2023,2,4786.17716,Petrol,Semiautomatic,34939
Porsche Boxster,PORSCHE,2018,7,41842.84,Petrol,Automatic,34942
Kia Ev6,KIA,2023,2,44091.08798,Electric,Automatic,34943
Ford Tourneo Custom,FORD,2022,3,36047.60666,Diesel,Automatic,34945
Volkswagen Caravelle,VOLKSWAGEN,2017,8,35127.06418,Diesel,Automatic,34945
Bmw 8 Series Gran Coupe,BMW,2020,5,49345.58308,Petrol,Semiautomatic,34946
Land Rover Range Rover,LAND ROVER,2019,6,64373.6,Diesel,Automatic,34948
Tesla Model Y,TESLA,2022,3,30577.46,Electric,Automatic,34948
Mercedes-Benz E Class,MERCEDES-BENZ,2021,4,16069.2599,Diesel,Automatic,34949
Toyota Rav4,TOYOTA,2023,2,15761.87596,Hybrid,Automatic,34949
Ford Ranger,FORD,2022,3,64373.6,Diesel,Automatic,34949
Tesla Model Y,TESLA,2022,3,11083.52458,Electric,Automatic,34950
Tesla Model Y,TESLA,2022,3,10225.74636,Electric,Automatic,34950
Bmw X5,BMW,2020,5,116677.15,Hybrid,Automatic,34950
Mercedes-Benz C Class,MERCEDES-BENZ,2016,9,86904.36,Petrol,Automatic,34950
Mercedes-Benz C Class,MERCEDES-BENZ,2018,7,80467.0,Petrol,Automatic,34950
Mercedes-Benz E Class,MERCEDES-BENZ,2019,6,64373.6,Petrol,Automatic,34950
Jaguar F-Pace,JAGUAR,2021,4,51498.88,Diesel,Automatic,34950
Audi Q3,AUDI,2024,1,5351.0555,Petrol,Automatic,34950
Tesla Model Y,TESLA,2022,3,27963.89184,Electric,Automatic,34950
Land Rover Range Rover Sport,LAND ROVER,2017,8,103313.19064,Petrol,Automatic,34950
Porsche Macan,PORSCHE,2018,7,33796.14,Petrol,Automatic,34950
Honda E Ny1,HONDA,2024,1,3218.68,Electric,Automatic,34950
Honda Cr-V,HONDA,2023,2,26401.2227,Hybrid,Automatic,34950
Jaguar F-Type,JAGUAR,2018,7,32186.8,Petrol,Automatic,34950
Jaguar F-Type,JAGUAR,2019,6,32186.8,Petrol,Automatic,34950
Bmw X5 M,BMW,2016,9,46670.86,Petrol,Automatic,34950
Audi Q4,AUDI,2023,2,31316.14706,Electric,Automatic,34950
Tesla Model Y,TESLA,2022,3,26747.2308,Electric,Automatic,34950
Land Rover Range Rover Velar,LAND ROVER,2021,4,48342.96426,Diesel,Automatic,34950
Volkswagen Id.5,VOLKSWAGEN,2024,1,8045.09066,Electric,Automatic,34950
Audi Q5,AUDI,2021,4,59545.58,Petrol,Semiautomatic,34950
Volvo Xc40,VOLVO,2024,1,4979.29796,Hybrid,Semiautomatic,34950
Audi A4,AUDI,2024,1,10478.41274,Petrol,Automatic,34950
Audi Q4,AUDI,2023,2,12087.75274,Electric,Automatic,34950
Audi Q5,AUDI,2022,3,16041.90112,Diesel,Automatic,34950
Bmw 2 Series,BMW,2024,1,11807.72758,Petrol,Automatic,34950
Audi Q5,AUDI,2022,3,24904.5365,Petrol,Automatic,34950
Mercedes-Benz A Class,MERCEDES-BENZ,2024,1,4821.58264,Plug_in_hybrid,Automatic,34950
Land Rover Range Rover,LAND ROVER,2019,6,115872.48,Hybrid,Automatic,34950
Ford Kuga,FORD,2024,1,5251.27642,Hybrid,Automatic,34950
Mercedes S Class,MERCEDES,2015,10,46107.591,Petrol,Automatic,34950
Audi A3 Saloon,AUDI,2023,2,16856.22716,Petrol,Automatic,34950
Audi A5 Sportback,AUDI,2023,2,6743.1346,Petrol,Automatic,34950
Audi Rs Q3,AUDI,2020,5,68657.66308,Petrol,Automatic,34950
Nissan Qashqai,NISSAN,2024,1,6437.36,Hybrid,Semiautomatic,34950
Kia Sportage,KIA,2023,2,9551.4329,Hybrid,Automatic,34950
Volvo Xc40 Estate,VOLVO,2023,2,17242.46876,Hybrid,Automatic,34950
Audi A4,AUDI,2024,1,3225.11736,Petrol,Automatic,34950
Volkswagen Crafter,VOLKSWAGEN,2024,1,4828.0199999999995,Diesel,Automatic,34950
Audi Q3 Sportback,AUDI,2023,2,12163.39172,Diesel,Automatic,34950
Citroen Relay,CITROEN,2019,6,90123.04,Diesel,Manual,34950
Land Rover Discovery,LAND ROVER,2019,6,80306.066,Diesel,Automatic,34950
Audi A4,AUDI,2024,1,9656.039999999999,Diesel,Automatic,34950
Land Rover Range Rover Evoque,LAND ROVER,2023,2,19873.73966,Diesel,Automatic,34950
Audi Q4,AUDI,2024,1,7242.03,Electric,Automatic,34950
Land Rover Range Rover,LAND ROVER,2016,9,53890.35924,Diesel,Automatic,34950
Bmw 4 Series,BMW,2021,4,51439.33442,Petrol,Semiautomatic,34950
Audi Q5,AUDI,2021,4,55522.23,Diesel,Automatic,34950
Land Rover Range Rover Sport,LAND ROVER,2018,7,90404.6745,Diesel,Automatic,34950
Porsche Macan,PORSCHE,2017,8,38624.159999999996,Petrol,Automatic,34950
Audi A4,AUDI,2024,1,12850.5799,Petrol,Automatic,34950
Aston Martin Vantage,ASTON,2012,13,107825.78,Petrol,Automatic,34950
Bmw 4 Series,BMW,2022,3,13822.62126,Petrol,Semiautomatic,34950
Bmw 8 Series,BMW,2021,4,28243.917,Petrol,Semiautomatic,34950
Ford Transit Custom,FORD,2018,7,41520.972,Diesel,Manual,34950
Audi A3 Saloon,AUDI,2024,1,2787.37688,Petrol,Semiautomatic,34950
Nissan Qashqai,NISSAN,2024,1,3218.68,Hybrid,Automatic,34954
Nissan Qashqai,NISSAN,2024,1,1285.86266,Hybrid,Semiautomatic,34955
Toyota Rav4,TOYOTA,2023,2,19567.96506,Hybrid,Automatic,34958
Audi A3,AUDI,2023,2,31581.68816,Petrol,Automatic,34959
Bmw 3 Series,BMW,2024,1,8719.40412,Hybrid,Semiautomatic,34960
Volvo Xc60,VOLVO,2024,1,18935.49444,Hybrid,Semiautomatic,34960
Toyota Rav4 Estate,TOYOTA,2024,1,5209.43358,Hybrid,Automatic,34961
Audi Sq2,AUDI,2022,3,215.65156,Petrol,Semiautomatic,34970
Mercedes-Benz C-Class,MERCEDES-BENZ,2021,4,12982.54578,Petrol,Automatic,34970
Nissan X-Trail,NISSAN,2024,1,3117.29158,Hybrid,Semiautomatic,34975
Nissan Qashqai,NISSAN,2024,1,5581.19112,Hybrid,Semiautomatic,34975
Land Rover Range Rover Sport,LAND ROVER,2020,5,104449.38468,Diesel,Automatic,34975
Nissan X-Trail,NISSAN,2024,1,4554.4322,Hybrid,Semiautomatic,34975
Audi Q3,AUDI,2024,1,896.40238,Petrol,Semiautomatic,34977
Jaguar Xf,JAGUAR,2023,2,18481.66056,Petrol,Automatic,34980
Jaguar I-Pace,JAGUAR,2023,2,20116.75,Electric,Automatic,34980
Jaguar Xe,JAGUAR,2024,1,2846.92246,Diesel,Automatic,34980
Nissan Qashqai,NISSAN,2024,1,2414.0099999999998,Hybrid,Semiautomatic,34980
Volkswagen Transporter,VOLKSWAGEN,2023,2,28002.516,Diesel,Automatic,34980
Bmw 3 Series Touring,BMW,2024,1,18906.52632,Petrol,Semiautomatic,34980
Audi Q5,AUDI,2022,3,57933.02132,Petrol,Semiautomatic,34980
Bmw X3,BMW,2021,4,19349.09482,Hybrid,Semiautomatic,34980
Bmw 2 Series,BMW,2023,2,9594.88508,Petrol,Semiautomatic,34980
Bmw 2 Series Active Tourer,BMW,2024,1,4464.30916,Hybrid,Semiautomatic,34980
Bmw 5 Series,BMW,2023,2,41165.30786,Diesel,Semiautomatic,34980
Honda Cr-V,HONDA,2023,2,20179.51426,Hybrid,Automatic,34981
Land Rover Range Rover,LAND ROVER,2017,8,83685.68,Diesel,Automatic,34982
Ford Transit Custom,FORD,2022,3,19658.0881,Diesel,Automatic,34984
Volkswagen Arteon Shooting Brake,VOLKSWAGEN,2023,2,23267.83772,Hybrid,Automatic,34985
Toyota C-Hr Hatchback,TOYOTA,2024,1,5998.01018,Hybrid,Automatic,34985
Toyota C-Hr Hatchback,TOYOTA,2024,1,3260.52284,Hybrid,Automatic,34985
Kia Sportage,KIA,2024,1,10282.07326,Hybrid,Automatic,34985
Bmw X3,BMW,2022,3,46946.05714,Diesel,Semiautomatic,34985
Bmw X3,BMW,2022,3,31636.40572,Hybrid,Semiautomatic,34985
Bmw X1,BMW,2023,2,20026.62696,Hybrid,Semiautomatic,34985
Audi A5,AUDI,2024,1,2426.88472,Petrol,Semiautomatic,34985
Jaguar F-Pace,JAGUAR,2023,2,19461.74862,Diesel,Automatic,34987
Jaguar I-Pace,JAGUAR,2023,2,24012.96214,Electric,Automatic,34988
Mercedes-Benz S-Class,MERCEDES-BENZ,2018,7,62764.26,Diesel,Automatic,34989
Porsche 718 Boxster,PORSCHE,2018,7,48262.49726,Petrol,Automatic,34989
Jaguar F-Pace,JAGUAR,2022,3,41842.84,Diesel,Automatic,34989
Volvo Xc90,VOLVO,2019,6,47163.31804,Plug_in_hybrid,Automatic,34990
Hyundai Santa Fe,HYUNDAI,2022,3,36206.93132,Plug_in_hybrid,Automatic,34990
Audi A4 Avant,AUDI,2024,1,7066.61194,Petrol,Semiautomatic,34990
Audi A5,AUDI,2024,1,16.0934,Petrol,Semiautomatic,34990
Audi Q3 Sportback,AUDI,2023,2,22091.41018,Petrol,Automatic,34990
Audi Q3 Sportback,AUDI,2023,2,39667.01232,Diesel,Automatic,34990
Audi E-Tron,AUDI,2022,3,11435.97004,Electric,Automatic,34990
Audi A5 Sportback,AUDI,2024,1,8270.39826,Petrol,Automatic,34990
Land Rover Range Rover Sport,LAND ROVER,2017,8,94951.06,Petrol,Automatic,34990
Audi Sq5,AUDI,2020,5,41308.53912,Diesel,Automatic,34990
Audi A5 Sportback,AUDI,2024,1,6356.893,Petrol,Automatic,34990
Audi Sq5,AUDI,2018,7,48280.2,Petrol,Automatic,34990
Audi A4 Avant,AUDI,2024,1,5632.69,Petrol,Semiautomatic,34990
Land Rover Discovery,LAND ROVER,2019,6,76596.5373,Diesel,Automatic,34990
Volkswagen Tiguan,VOLKSWAGEN,2023,2,8363.73998,Petrol,Semiautomatic,34990
Audi A4 Avant,AUDI,2024,1,17182.92318,Diesel,Semiautomatic,34990
Audi Q3,AUDI,2023,2,17746.19218,Diesel,Semiautomatic,34990
Kia Ev6,KIA,2022,3,18172.66728,Electric,Automatic,34990
Porsche Cayenne,PORSCHE,2019,6,144035.93,Plug_in_hybrid,Automatic,34990
Bmw Ix1,BMW,2024,1,8146.47908,Electric,Automatic,34990
Mercedes-Benz S Class,MERCEDES-BENZ,2019,6,102740.2656,Petrol,Automatic,34990
Mercedes S Class,MERCEDES,2019,6,156983.0703,Diesel,Automatic,34990
Mercedes Vito,MERCEDES,2019,6,152972.59502,Diesel,Automatic,34990
Audi Q7,AUDI,2020,5,140749.65772,Diesel,Automatic,34990
Cupra Formentor,CUPRA,2024,1,3836.66656,Petrol,Semiautomatic,34990
Audi A4,AUDI,2024,1,9656.039999999999,Petrol,Semiautomatic,34990
Peugeot 408,PEUGEOT,2024,1,6434.14132,Hybrid,Automatic,34990
Volvo Xc60,VOLVO,2024,1,20998.66832,Hybrid,Semiautomatic,34990
Skoda Kodiaq,SKODA,2023,2,24996.26888,Diesel,Automatic,34990
Skoda Kodiaq,SKODA,2024,1,31082.79276,Diesel,Automatic,34990
Bmw X3,BMW,2021,4,35165.68834,Diesel,Automatic,34990
Audi Q7,AUDI,2021,4,102790.15514,Diesel,Semiautomatic,34990
Volkswagen Tiguan,VOLKSWAGEN,2024,1,7868.06326,Diesel,Semiautomatic,34990
Bmw X3,BMW,2019,6,42808.444,Petrol,Automatic,34990
Volkswagen Tiguan Estate,VOLKSWAGEN,2024,1,2161.34362,Petrol,Automatic,34990
Cupra Leon Estate,CUPRA,2024,1,1945.69206,Hybrid,Automatic,34990
Volkswagen Id.5 Coupe,VOLKSWAGEN,2023,2,7885.766,Electric,Automatic,34990
Volkswagen Id.3 Hatchback,VOLKSWAGEN,2024,1,1590.02792,Electric,Automatic,34990
Volkswagen T-Roc Hatchback,VOLKSWAGEN,2024,1,5555.44168,Petrol,Automatic,34990
Audi A3 Sportback,AUDI,2024,1,3880.11874,Hybrid,Automatic,34990
Audi A4 Avant,AUDI,2024,1,2253.076,Petrol,Automatic,34990
Audi A3 Sportback,AUDI,2024,1,4639.72722,Hybrid,Automatic,34990
Ford Ranger,FORD,2022,3,43452.18,Diesel,Automatic,34990
Ford Ranger,FORD,2022,3,25749.44,Diesel,Automatic,34990
Mercedes-Benz Gla,MERCEDES-BENZ,2023,2,16093.4,Petrol,Automatic,34990
Volkswagen Arteon Shooting Brake,VOLKSWAGEN,2024,1,5632.69,Petrol,Automatic,34990
Volkswagen Tiguan Estate,VOLKSWAGEN,2024,1,1609.34,Petrol,Automatic,34990
Volkswagen Id.4,VOLKSWAGEN,2024,1,7728.05068,Electric,Automatic,34990
Volkswagen Tiguan Allspace,VOLKSWAGEN,2024,1,14950.7686,Petrol,Semiautomatic,34990
Volkswagen Id.5,VOLKSWAGEN,2024,1,241.401,Electric,Automatic,34990
Skoda Karoq,SKODA,2024,1,3233.16406,Petrol,Automatic,34990
Volvo Xc60,VOLVO,2022,3,22562.9468,Hybrid,Semiautomatic,34990
Volvo Xc40,VOLVO,2023,2,4324.29658,Hybrid,Semiautomatic,34990
Audi E-Tron,AUDI,2021,4,61608.75388,Electric,Automatic,34990
Bmw 2 Series Active Tourer,BMW,2024,1,14484.06,Hybrid,Automatic,34990
Audi A3 Saloon,AUDI,2024,1,13022.77928,Petrol,Automatic,34990
Volkswagen Golf Hatchback,VOLKSWAGEN,2024,1,4931.01776,Petrol,Automatic,34990
Audi Q5 Diesel Estate,AUDI,2022,3,43669.4409,Diesel,Automatic,34990
Audi Q2 Estate,AUDI,2024,1,1292.30002,Petrol,Automatic,34990
Lexus Rx Estate,LEXUS,2022,3,32104.72366,Hybrid,Automatic,34990
Peugeot 5008,PEUGEOT,2024,1,283.24384,Hybrid,Automatic,34990
Audi Q7,AUDI,2020,5,128747.2,Diesel,Automatic,34990
Volkswagen Transporter Shuttle,VOLKSWAGEN,2018,7,49221.6639,Petrol,Automatic,34990
Hyundai Kona,HYUNDAI,2024,1,8318.67846,Electric,Automatic,34990
Land Rover Range Rover Velar,LAND ROVER,2021,4,63419.261379999996,Diesel,Automatic,34990
Audi Q3,AUDI,2023,2,30393.99524,Diesel,Semiautomatic,34990
Bmw 3 Series,BMW,2024,1,11011.10428,Hybrid,Semiautomatic,34990
Jeep Wrangler,JEEP,2020,5,82486.7217,Petrol,Automatic,34990
Bmw M2,BMW,2021,4,41379.35008,Petrol,Automatic,34990
Bmw M4,BMW,2020,5,33928.10588,Petrol,Automatic,34990
Bmw M4,BMW,2019,6,38794.75004,Petrol,Automatic,34990
Audi A4,AUDI,2024,1,10481.63142,Diesel,Automatic,34990
Audi Q5,AUDI,2023,2,26481.6897,Diesel,Automatic,34990
Mini Countryman,MINI,2024,1,7103.62676,Hybrid,Semiautomatic,34990
Nissan Qashqai,NISSAN,2024,1,3892.99346,Hybrid,Automatic,34990
Mini Countryman,MINI,2023,2,18161.4019,Petrol,Semiautomatic,34990
Nissan X-Trail,NISSAN,2024,1,5405.7730599999995,Hybrid,Automatic,34990
Volkswagen Golf,VOLKSWAGEN,2021,4,38460.00732,Petrol,Automatic,34990
Bmw 1 Series,BMW,2024,1,1609.34,Hybrid,Semiautomatic,34990
Audi A4,AUDI,2024,1,9656.039999999999,Petrol,Automatic,34990
Volkswagen Amarok,VOLKSWAGEN,2023,2,8334.77186,Diesel,Automatic,34990
Land Rover Defender 110,LAND ROVER,2010,15,94951.06,Diesel,Manual,34990
Mini Countryman,MINI,2024,1,6999.01966,Hybrid,Semiautomatic,34990
Bmw 3 Series Touring,BMW,2024,1,18055.18546,Petrol,Semiautomatic,34991
Mini Countryman,MINI,2024,1,4190.72136,Hybrid,Semiautomatic,34991
Mercedes-Benz C Class,MERCEDES-BENZ,2023,2,5729.2504,Diesel,Automatic,34991
Volkswagen Id.5,VOLKSWAGEN,2023,2,11265.38,Electric,Automatic,34992
Volkswagen T-Roc Cabriolet,VOLKSWAGEN,2024,1,3218.68,Petrol,Semiautomatic,34992
Volkswagen Arteon,VOLKSWAGEN,2024,1,9474.18458,Petrol,Semiautomatic,34992
Audi Q3,AUDI,2024,1,8392.7081,Petrol,Semiautomatic,34992
Volkswagen Arteon,VOLKSWAGEN,2024,1,8695.26402,Hybrid,Semiautomatic,34992
Volkswagen T-Roc,VOLKSWAGEN,2024,1,80.467,Diesel,Semiautomatic,34992
Audi Q7,AUDI,2018,7,51498.88,Diesel,Automatic,34995
Hyundai Santa Fe,HYUNDAI,2023,2,18956.41586,Hybrid,Semiautomatic,34995
Volvo Xc90,VOLVO,2019,6,61154.92,Petrol,Automatic,34995
Mercedes-Benz S-Class,MERCEDES-BENZ,2018,7,91975.39034,Diesel,Automatic,34995
Audi Q4 E-Tron,AUDI,2023,2,4667.086,Electric,Automatic,34995
Volkswagen Id.7,VOLKSWAGEN,2024,1,17749.41086,Electric,Automatic,34995
Volkswagen Tiguan,VOLKSWAGEN,2024,1,10257.93316,Hybrid,Automatic,34995
Land Rover Range Rover,LAND ROVER,2020,5,151277.96,Petrol,Automatic,34995
Audi Q7,AUDI,2020,5,112653.8,Diesel,Automatic,34995
Bmw X5,BMW,2021,4,142104.722,Diesel,Automatic,34995
Volkswagen Id.4,VOLKSWAGEN,2024,1,4828.0199999999995,Electric,Automatic,34995
Land Rover Range Rover,LAND ROVER,2016,9,56326.9,Diesel,Automatic,34995
Maserati Grancabrio,MASERATI,2012,13,66143.874,Petrol,Automatic,34995
Mercedes-Benz Eqc,MERCEDES-BENZ,2022,3,48280.2,Electric,Automatic,34995
Land Rover Range Rover,LAND ROVER,2020,5,86099.69,Hybrid,Automatic,34995
Land Rover Defender,LAND ROVER,2013,12,24140.1,Diesel,Manual,34995
Aston Martin Db9,ASTON,2005,20,34600.81,Petrol,Automatic,34995
Land Rover Defender 90,LAND ROVER,2014,11,95433.862,Diesel,Manual,34995
Mercedes-Benz Gle,MERCEDES-BENZ,2017,8,54717.56,Petrol,Automatic,34995
Land Rover Range Rover Sport,LAND ROVER,2020,5,89691.73688,Plug_in_hybrid,Automatic,34995
Volkswagen Transporter,VOLKSWAGEN,2017,8,127585.25652,Diesel,Manual,34995
Mercedes-Benz C Class,MERCEDES-BENZ,2016,9,93341.72,Petrol,Automatic,34995
Mini Cooper,MINI,2024,1,7750.58144,Electric,Automatic,34995
Land Rover Range Rover,LAND ROVER,2016,9,126421.7037,Diesel,Automatic,34995
Renault Rafale,RENAULT,2024,1,6089.74256,Hybrid,Semiautomatic,34995
Bmw X5,BMW,2017,8,81952.42082,Petrol,Automatic,34995
Porsche Macan,PORSCHE,2019,6,79919.8244,Petrol,Automatic,34995
Volkswagen Transporter,VOLKSWAGEN,2019,6,160129.33,Diesel,Manual,34995
Volkswagen Transporter,VOLKSWAGEN,2019,6,157715.32,Diesel,Manual,34995
Tesla Model X,TESLA,2017,8,18668.344,Electric,Automatic,34995
Peugeot 508,PEUGEOT,2024,1,9879.73826,Hybrid,Automatic,34995
Bentley Continental,BENTLEY,2013,12,67592.28,Petrol,Automatic,34995
Audi S3,AUDI,2023,2,16898.07,Petrol,Semiautomatic,34995
Audi A5,AUDI,2022,3,18507.41,Petrol,Semiautomatic,34995
Mazda Cx-60,MAZDA,2023,2,19431.17116,Hybrid,Automatic,34995
Volkswagen Arteon,VOLKSWAGEN,2024,1,8445.81632,Hybrid,Semiautomatic,34995
Kia Sportage,KIA,2022,3,19907.5358,Hybrid,Automatic,34995
Honda Cr-V Estate,HONDA,2024,1,19778.7886,Hybrid,Automatic,34995
Nissan Qashqai,NISSAN,2024,1,119.09116,Hybrid,Automatic,34995
Mini Cooper,MINI,2024,1,16.0934,Electric,Automatic,34995
Renault Trafic,RENAULT,2024,1,3266.9602,Diesel,Manual,34995
Jeep Wrangler,JEEP,2017,8,39008.79226,Petrol,Automatic,34995
Ford Transit,FORD,2019,6,47649.33872,Diesel,Manual,34995
Ford Transit,FORD,2019,6,51498.88,Diesel,Manual,34995
Ford Transit,FORD,2022,3,14484.06,Diesel,Manual,34995
Audi Q3,AUDI,2023,2,27635.586479999998,Diesel,Automatic,34995
Volkswagen Tiguan Estate,VOLKSWAGEN,2024,1,3643.54576,Petrol,Automatic,34995
Kia Ev6,KIA,2023,2,18911.35434,Electric,Automatic,34995
Kia Ev6,KIA,2024,1,160.934,Electric,Automatic,34995
Toyota Corolla Touring Sport,TOYOTA,2024,1,2072.82992,Hybrid,Automatic,34995
Tesla Model S,TESLA,2020,5,78519.6986,Electric,Automatic,34995
Porsche Macan,PORSCHE,2017,8,50935.611,Petrol,Automatic,34995
Ford Tourneo Custom,FORD,2019,6,4053.92746,Diesel,Automatic,34995
Seat Alhambra,SEAT,2021,4,19878.56768,Diesel,Automatic,34995
Ford Tourneo Custom,FORD,2020,5,19416.6871,Diesel,Automatic,34995
Hyundai Ioniq 6,HYUNDAI,2024,1,3218.68,Electric,Automatic,34995
